tweet_id|created_at|author_id|author_username|author_geo|conversation_id|referenced_id|reference_type|pub_rt_cnt|pub_like_cnt|pub_rep_cnt|pub_qt_cnt|depth
1529114793646469122|2022-05-24T14:59:11.000Z|1136060761422405633|RepFredKeller|PA-12|1529114793646469122|1529113779220488192|retweeted|2|0|0|0|0
1529452850568470528|2022-05-25T13:22:30.000Z|935368364|MikeKellyPA|Washington, DC|1529452850568470528|||9|20|90|13|0
1529199339704401920|2022-05-24T20:35:08.000Z|935368364|MikeKellyPA|Washington, DC|1529199339704401920|||5|9|15|2|0
1529186125218185216|2022-05-24T19:42:37.000Z|935368364|MikeKellyPA|Washington, DC|1529186125218185216|||6|9|16|2|0
1529567733309767680|2022-05-25T20:59:00.000Z|1339931490|RepRobinKelly||1529567733309767680|||19|46|10|3|0
1529566894327574533|2022-05-25T20:55:40.000Z|1339931490|RepRobinKelly||1529566894327574533|1529565471544164353|retweeted|92|0|0|0|0
1529564210421694468|2022-05-25T20:45:00.000Z|1339931490|RepRobinKelly||1529564210421694468|||11|31|8|1|0
1529561946449580032|2022-05-25T20:36:00.000Z|1339931490|RepRobinKelly||1529561946449580032|||5|2|0|0|0
1529560435774484481|2022-05-25T20:30:00.000Z|1339931490|RepRobinKelly||1529560435774484481|||10|24|3|1|0
1529645029551181824|2022-05-26T02:06:09.000Z|816298918468259841|RepRoKhanna|Silicon Valley, CA|1529645029551181824|||7|59|10|1|0
1529610704965275655|2022-05-25T23:49:45.000Z|816298918468259841|RepRoKhanna|Silicon Valley, CA|1529610701001695233|1529610703404945408|replied_to|9|25|2|0|
1529610703404945408|2022-05-25T23:49:45.000Z|816298918468259841|RepRoKhanna|Silicon Valley, CA|1529610701001695233|1529610701001695233|replied_to|9|28|1|0|
1529610701001695233|2022-05-25T23:49:44.000Z|816298918468259841|RepRoKhanna|Silicon Valley, CA|1529610701001695233|||46|92|10|7|0
1529473857484206082|2022-05-25T14:45:58.000Z|816298918468259841|RepRoKhanna|Silicon Valley, CA|1529473857484206082|1529246789290934272|quoted|16|57|10|0|0
1529258219356491776|2022-05-25T00:29:06.000Z|1045110018|RepDanKildee|Michigan|1529258217427058698|1529258217427058698|replied_to|11|39|5|2|
1529258217427058698|2022-05-25T00:29:05.000Z|1045110018|RepDanKildee|Michigan|1529258217427058698|1529250487299624960|quoted|7|24|5|0|0
1529167344861384704|2022-05-24T18:28:00.000Z|1045110018|RepDanKildee|Michigan|1529167344861384704|||7|24|4|0|0
1529132868043251714|2022-05-24T16:11:00.000Z|1045110018|RepDanKildee|Michigan|1529132868043251714|1528770928066404359|quoted|7|31|1|0|0
1529108214910001154|2022-05-24T14:33:02.000Z|1045110018|RepDanKildee|Michigan|1529108214910001154|||2|6|2|0|0
1529647144721956864|2022-05-26T02:14:33.000Z|1058917562|RepDerekKilmer||1529647144721956864|||9|70|13|4|0
1529644991156563969|2022-05-26T02:05:59.000Z|1058917562|RepDerekKilmer||1529644991156563969|||4|24|7|0|0
1529585014140198915|2022-05-25T22:07:40.000Z|1058917562|RepDerekKilmer||1529585014140198915|||3|11|1|2|0
1529535102274895872|2022-05-25T18:49:20.000Z|1058917562|RepDerekKilmer||1529535102274895872|1529284458955870211|retweeted|3|0|0|0|0
1529284458955870211|2022-05-25T02:13:22.000Z|1058917562|RepDerekKilmer||1529284457177522176|1529284457177522176|replied_to|3|25|4|1|
1529163633451737095|2022-05-24T18:13:15.000Z|1078771848882593793|RepAndyKimNJ|Moorestown, NJ|1529163617773490185|1529163622118825985|replied_to|0|12|0|0|
1529163622118825985|2022-05-24T18:13:12.000Z|1078771848882593793|RepAndyKimNJ|Moorestown, NJ|1529163617773490185|1529163617773490185|replied_to|1|11|1|0|
1529163617773490185|2022-05-24T18:13:11.000Z|1078771848882593793|RepAndyKimNJ|Moorestown, NJ|1529163617773490185|||2|23|1|0|0
1529234963325145088|2022-05-24T22:56:41.000Z|1344677401465397249|RepYoungKim|La Habra, CA|1529234963325145088|||7|37|85|3|0
1529198047007166464|2022-05-24T20:30:00.000Z|1344677401465397249|RepYoungKim|La Habra, CA|1529198047007166464|||23|161|23|0|0
1529189239090470915|2022-05-24T19:55:00.000Z|1344677401465397249|RepYoungKim|La Habra, CA|1529189239090470915|||4|13|7|0|0
1529180431358341121|2022-05-24T19:20:00.000Z|1344677401465397249|RepYoungKim|La Habra, CA|1529180431358341121|||5|15|7|0|0
1529164073207705600|2022-05-24T18:15:00.000Z|1344677401465397249|RepYoungKim|La Habra, CA|1529164073207705600|||3|10|6|0|0
1529226317530640386|2022-05-24T22:22:20.000Z|112740986|RepRonKind|La Crosse, WI|1529226317530640386|1529212683341504526|quoted|0|5|6|1|0
1529565636527108099|2022-05-25T20:50:40.000Z|219429281|RepKinzinger|Channahon, IL|1529565636527108099|||146|1056|124|13|0
1529227530913185793|2022-05-24T22:27:09.000Z|219429281|RepKinzinger|Channahon, IL|1529227530913185793|||2030|21111|3199|267|0
1529209546807312385|2022-05-24T21:15:41.000Z|219429281|RepKinzinger|Channahon, IL|1529209546807312385|1529111577890283522|retweeted|854|0|0|0|0
1529549272408023040|2022-05-25T19:45:38.000Z|1081240074946252801|RepKirkpatrick|Tucson, AZ|1529549272408023040|||3|9|5|0|0
1529500491465605122|2022-05-25T16:31:48.000Z|1081240074946252801|RepKirkpatrick|Tucson, AZ|1529500491465605122|||1|1|1|0|0
1529211431224283136|2022-05-24T21:23:11.000Z|1081240074946252801|RepKirkpatrick|Tucson, AZ|1529211431224283136|||5|11|8|0|0
1529148754850463744|2022-05-24T17:14:08.000Z|1081240074946252801|RepKirkpatrick|Tucson, AZ|1529148754850463744|||2|2|0|0|0
1529583362817531904|2022-05-25T22:01:06.000Z|814179031956488192|CongressmanRaja|Schaumburg, IL|1529583362817531904|||48|248|20|0|0
1529575489890836480|2022-05-25T21:29:49.000Z|814179031956488192|CongressmanRaja|Schaumburg, IL|1529575489890836480|1529555802889064455|quoted|58|189|10|3|0
1529568143458312194|2022-05-25T21:00:38.000Z|814179031956488192|CongressmanRaja|Schaumburg, IL|1529568143458312194|||34|220|11|2|0
1529538040581996545|2022-05-25T19:01:00.000Z|814179031956488192|CongressmanRaja|Schaumburg, IL|1529538040581996545|||63|250|21|2|0
1529533571974762497|2022-05-25T18:43:15.000Z|814179031956488192|CongressmanRaja|Schaumburg, IL|1529533571974762497|1529298462570946560|retweeted|156943|0|0|0|0
1529562707141316608|2022-05-25T20:39:01.000Z|1058717720|RepAnnieKuster|NH's 2nd District|1529562707141316608|||5|27|10|2|0
1529228879457669120|2022-05-24T22:32:31.000Z|1058717720|RepAnnieKuster|NH's 2nd District|1529228878174212097|1529228878174212097|replied_to|3|13|5|0|
1529228878174212097|2022-05-24T22:32:30.000Z|1058717720|RepAnnieKuster|NH's 2nd District|1529228878174212097|||8|13|6|0|0
1529225184414081025|2022-05-24T22:17:50.000Z|816012124505931780|RepDavidKustoff|TN-08/Washington, DC|1529225184414081025|||5|27|112|16|0
1529196183440216064|2022-05-24T20:22:35.000Z|816012124505931780|RepDavidKustoff|TN-08/Washington, DC|1529196183440216064|||2|2|1|1|0
1529529542313902082|2022-05-25T18:27:14.000Z|3686482216|RepLaHood|Peoria, IL|1529529542313902082|||8|27|41|4|0
1529495771430756354|2022-05-25T16:13:03.000Z|3686482216|RepLaHood|Peoria, IL|1529495771430756354|1529494130988093441|retweeted|2|0|0|0|0
1529253084513320963|2022-05-25T00:08:42.000Z|3686482216|RepLaHood|Peoria, IL|1529253084513320963|||7|48|95|5|0
1529207765968748546|2022-05-24T21:08:37.000Z|3686482216|RepLaHood|Peoria, IL|1529207765968748546|1529162582493474821|quoted|3|4|12|1|0
1529127864599289857|2022-05-24T15:51:07.000Z|1069124515|RepLaMalfa|Northern California|1529127864599289857|1528856409290547200|quoted|2|4|28|4|0
1529558810809053185|2022-05-25T20:23:32.000Z|18909919|JimLangevin|Warwick, RI and Washington, DC|1529558810809053185|||10|39|5|1|0
1529209499223040002|2022-05-24T21:15:30.000Z|18909919|JimLangevin|Warwick, RI and Washington, DC|1529130003442675713|1529130003442675713|replied_to|1|3|0|1|
1529209296638156801|2022-05-24T21:14:42.000Z|18909919|JimLangevin|Warwick, RI and Washington, DC|1529209296638156801|||12|60|14|2|0
1529082616821043211|2022-05-24T12:51:19.000Z|18909919|JimLangevin|Warwick, RI and Washington, DC|1529082616821043211|||5|7|0|0|0
1529596097752182784|2022-05-25T22:51:42.000Z|404132211|RepRickLarsen|Washington's 2nd District|1529596097752182784|1528863656892502016|quoted|2|3|4|0|0
1529585504072630272|2022-05-25T22:09:37.000Z|404132211|RepRickLarsen|Washington's 2nd District|1529585501539291137|1529585502910914563|replied_to|0|7|0|0|
1529585502910914563|2022-05-25T22:09:36.000Z|404132211|RepRickLarsen|Washington's 2nd District|1529585501539291137|1529585501539291137|replied_to|0|4|2|1|
1529585501539291137|2022-05-25T22:09:36.000Z|404132211|RepRickLarsen|Washington's 2nd District|1529585501539291137|||1|7|1|0|0
1529553044307836929|2022-05-25T20:00:38.000Z|404132211|RepRickLarsen|Washington's 2nd District|1529553044307836929|1529547855018483716|retweeted|44|0|0|0|0
1529612024942014464|2022-05-25T23:55:00.000Z|50452197|RepJohnLarson|Hartford, CT|1529612024942014464|||2|5|1|1|0
1529581443390836736|2022-05-25T21:53:29.000Z|50452197|RepJohnLarson|Hartford, CT|1529581443390836736|||2|6|1|0|0
1529223279273287685|2022-05-24T22:10:16.000Z|50452197|RepJohnLarson|Hartford, CT|1529223279273287685|||1|11|2|0|0
1529204887254441986|2022-05-24T20:57:11.000Z|50452197|RepJohnLarson|Hartford, CT|1529204887254441986|1529203561350979584|retweeted|7|0|0|0|0
1529172225110290433|2022-05-24T18:47:23.000Z|50452197|RepJohnLarson|Hartford, CT|1529172225110290433|||2|4|1|0|0
1529469843455348739|2022-05-25T14:30:01.000Z|15394954|boblatta||1529469843455348739|||1|0|25|1|0
1529181270344867840|2022-05-24T19:23:20.000Z|15394954|boblatta||1529181270344867840|1529161590099939330|quoted|4|7|12|3|0
1529107451466817536|2022-05-24T14:30:00.000Z|15394954|boblatta||1529107451466817536|1519663611106537472|quoted|4|9|8|1|0
1529611708804874240|2022-05-25T23:53:44.000Z|1345850704800468993|RepLaTurner||1529611708804874240|||1|4|6|0|0
1529529094072844288|2022-05-25T18:25:27.000Z|1345850704800468993|RepLaTurner||1529529094072844288|||2|5|6|0|0
1529470120912986112|2022-05-25T14:31:07.000Z|1345850704800468993|RepLaTurner||1529470120912986112|||2|7|8|0|0
1529214172441022470|2022-05-24T21:34:04.000Z|1345850704800468993|RepLaTurner||1529214172441022470|||8|37|71|6|0
1529171578650509312|2022-05-24T18:44:49.000Z|1345850704800468993|RepLaTurner||1529171578650509312|1529131531922546689|quoted|4|12|23|0|0
1529604248174047233|2022-05-25T23:24:06.000Z|2863006655|RepLawrence|Washington, DC|1529604248174047233|1529567016734150657|retweeted|11154|0|0|0|0
1529456460547207169|2022-05-25T13:36:50.000Z|2863006655|RepLawrence|Washington, DC|1529456460547207169|||20|50|8|2|0
1529214530869395456|2022-05-24T21:35:30.000Z|2863006655|RepLawrence|Washington, DC|1529214530869395456|1529199840059707393|quoted|3|15|1|0|0
1529145607847391232|2022-05-24T17:01:37.000Z|2863006655|RepLawrence|Washington, DC|1529145607847391232|||3|6|2|0|0
1529589837765935104|2022-05-25T22:26:50.000Z|818472418620608512|RepAlLawsonJr|Tallahassee — Jacksonville, FL|1529589837765935104|||2|3|0|0|0
1529576511883427841|2022-05-25T21:33:53.000Z|818472418620608512|RepAlLawsonJr|Tallahassee — Jacksonville, FL|1529576511883427841|||1|3|0|0|0
1529560320850767872|2022-05-25T20:29:33.000Z|818472418620608512|RepAlLawsonJr|Tallahassee — Jacksonville, FL|1529560320850767872|||2|4|4|0|0
1529525809467334659|2022-05-25T18:12:24.000Z|818472418620608512|RepAlLawsonJr|Tallahassee — Jacksonville, FL|1529525809467334659|||1|5|0|0|0
1529208642578354179|2022-05-24T21:12:06.000Z|818472418620608512|RepAlLawsonJr|Tallahassee — Jacksonville, FL|1529208642578354179|||1|4|0|0|0
1529602192839172097|2022-05-25T23:15:56.000Z|248735463|RepBarbaraLee|Washington, DC and Oakland, CA|1529602192839172097|1529567016734150657|quoted|31|128|13|1|0
1529591137425555459|2022-05-25T22:32:00.000Z|248735463|RepBarbaraLee|Washington, DC and Oakland, CA|1529591137425555459|||6|31|3|2|0
1529544890178277376|2022-05-25T19:28:14.000Z|248735463|RepBarbaraLee|Washington, DC and Oakland, CA|1529544890178277376|||63|294|26|2|0
1529504898672476162|2022-05-25T16:49:19.000Z|248735463|RepBarbaraLee|Washington, DC and Oakland, CA|1529504898672476162|1529296898317860864|quoted|73|248|14|7|0
1529237427323273221|2022-05-24T23:06:29.000Z|248735463|RepBarbaraLee|Washington, DC and Oakland, CA|1529237427323273221|||23|153|28|2|0
1529214861892272132|2022-05-24T21:36:49.000Z|1079061579973439488|RepSusieLee|Las Vegas, NV|1529214861892272132|1529190692806971392|quoted|5|31|22|4|0
1529167245519233030|2022-05-24T18:27:36.000Z|1079061579973439488|RepSusieLee|Las Vegas, NV|1529167245519233030|||7|37|9|0|0
1529546525050912770|2022-05-25T19:34:43.000Z|1345147845926670337|RepTeresaLF||1529546525050912770|||3|10|2|0|0
1529483719194693634|2022-05-25T15:25:09.000Z|1345147845926670337|RepTeresaLF||1529483128296902657|1529483128296902657|replied_to|2|3|1|1|
1529483128296902657|2022-05-25T15:22:48.000Z|1345147845926670337|RepTeresaLF||1529483128296902657|||1|9|1|0|0
1529218511909793792|2022-05-24T21:51:19.000Z|1345147845926670337|RepTeresaLF||1529218511909793792|||7|37|5|0|0
1529568739854647296|2022-05-25T21:03:00.000Z|996094929733652481|RepDLesko|Arizona, USA|1529568739854647296|||32|70|19|0|0
1529557163504455680|2022-05-25T20:17:00.000Z|996094929733652481|RepDLesko|Arizona, USA|1529557163504455680|||43|148|41|2|0
1529551265675485185|2022-05-25T19:53:34.000Z|996094929733652481|RepDLesko|Arizona, USA|1529551265675485185|||6|8|8|0|0
1529550368635379713|2022-05-25T19:50:00.000Z|996094929733652481|RepDLesko|Arizona, USA|1529550368635379713|||8|42|35|1|0
1529535101670924290|2022-05-25T18:49:20.000Z|996094929733652481|RepDLesko|Arizona, USA|1529535101670924290|||33|69|29|4|0
1529620608228663296|2022-05-26T00:29:06.000Z|1382395679700439041|RepJuliaLetlow|Louisiana|1529620608228663296|||1|5|2|0|0
1529569151680913408|2022-05-25T21:04:38.000Z|1382395679700439041|RepJuliaLetlow|Louisiana|1529569151680913408|||0|13|1|0|0
1529496674586054659|2022-05-25T16:16:38.000Z|1382395679700439041|RepJuliaLetlow|Louisiana|1529496674586054659|||1|13|6|1|0
1529230775647752192|2022-05-24T22:40:03.000Z|1382395679700439041|RepJuliaLetlow|Louisiana|1529230775647752192|||9|34|13|1|0
1529206172040953870|2022-05-24T21:02:17.000Z|1382395679700439041|RepJuliaLetlow|Louisiana|1529206172040953870|1529095625362620418|quoted|4|24|19|1|0
1529629860011843584|2022-05-26T01:05:52.000Z|1080277407867772930|RepAndyLevin|Bloomfield Township, MI|1529629860011843584|||7|49|5|0|0
1529612424961216513|2022-05-25T23:56:35.000Z|1080277407867772930|RepAndyLevin|Bloomfield Township, MI|1529612309622145025|1529612309622145025|replied_to|1|11|0|0|
1529612309622145025|2022-05-25T23:56:08.000Z|1080277407867772930|RepAndyLevin|Bloomfield Township, MI|1529612309622145025|||6|28|2|0|0
1529605961870188544|2022-05-25T23:30:54.000Z|1080277407867772930|RepAndyLevin|Bloomfield Township, MI|1529605961870188544|||18|128|12|1|0
1529587138295218176|2022-05-25T22:16:06.000Z|1080277407867772930|RepAndyLevin|Bloomfield Township, MI|1529587138295218176|||8|46|13|0|0
1529602532368056327|2022-05-25T23:17:17.000Z|1072134139560620033|RepMikeLevin|California’s 49th District|1529602532368056327|||8|59|5|0|0
1529492120238702593|2022-05-25T15:58:32.000Z|1072134139560620033|RepMikeLevin|California’s 49th District|1529492120238702593|1529246789290934272|quoted|6|33|7|1|0
1529208645262659585|2022-05-24T21:12:07.000Z|1072134139560620033|RepMikeLevin|California’s 49th District|1529208645262659585|||16|56|17|0|0
1529189215568900098|2022-05-24T19:54:54.000Z|1072134139560620033|RepMikeLevin|California’s 49th District|1529189215568900098|||2|8|2|0|0
1529175287732350976|2022-05-24T18:59:33.000Z|1072134139560620033|RepMikeLevin|California’s 49th District|1529175287732350976|||5|23|2|0|0
1529459323981680640|2022-05-25T13:48:13.000Z|3044993235|RepTedLieu|Los Angeles, CA & Washington, DC|1529459323981680640|1529208682378104838|retweeted|335|0|0|0|0
1529175398013083650|2022-05-24T19:00:00.000Z|3044993235|RepTedLieu|Los Angeles, CA & Washington, DC|1529175398013083650|||30|91|5|0|0
1529586716776009730|2022-05-25T22:14:26.000Z|1444015610|USRepLong||1529586716776009730|||0|1|2|0|0
1529520848461250560|2022-05-25T17:52:42.000Z|1444015610|USRepLong||1529520848461250560|||3|13|17|0|0
1529168096560308226|2022-05-24T18:30:59.000Z|1444015610|USRepLong||1529168096560308226|||0|2|5|0|0
1529150765767577600|2022-05-24T17:22:07.000Z|1444015610|USRepLong||1529150765767577600|||1|2|0|1|0
1529489954979692544|2022-05-25T15:49:56.000Z|1055730738|RepLowenthal|Long Beach, CA|1529489950072356864|1529489953499058178|replied_to|3|20|2|0|
1529489953499058178|2022-05-25T15:49:56.000Z|1055730738|RepLowenthal|Long Beach, CA|1529489950072356864|1529489951779434497|replied_to|1|10|2|0|
1529489951779434497|2022-05-25T15:49:55.000Z|1055730738|RepLowenthal|Long Beach, CA|1529489950072356864|1529489950072356864|replied_to|1|5|2|0|
1529489950072356864|2022-05-25T15:49:55.000Z|1055730738|RepLowenthal|Long Beach, CA|1529489950072356864|||3|18|3|0|0
1529094668293660674|2022-05-24T13:39:12.000Z|1055730738|RepLowenthal|Long Beach, CA|1529094666234232835|1529094666234232835|replied_to|1|4|1|0|
1529443078448287744|2022-05-25T12:43:40.000Z|242772524|RepFrankLucas|Cheyenne, OK|1529443078448287744|||3|11|10|2|0
1529123323715657729|2022-05-24T15:33:04.000Z|242772524|RepFrankLucas|Cheyenne, OK|1529123323715657729|||2|6|5|1|0
1529145439580262400|2022-05-24T17:00:57.000Z|1849261916|RepBlaine|Missouri's 3rd District|1529145439580262400|||8|19|16|0|0
1529143524524019712|2022-05-24T16:53:21.000Z|1849261916|RepBlaine|Missouri's 3rd District|1529143524524019712|1529099907700867072|retweeted|2|0|0|0|0
1529452238338498565|2022-05-25T13:20:04.000Z|1080292515939565568|RepElaineLuria|Hampton Roads, VA |1529452238338498565|1529447464016695296|quoted|2|15|3|0|0
1529212702123515908|2022-05-24T21:28:14.000Z|1080292515939565568|RepElaineLuria|Hampton Roads, VA |1529212702123515908|1529211070140846083|quoted|16|76|19|2|0
1529101893867393024|2022-05-24T14:07:55.000Z|1080292515939565568|RepElaineLuria|Hampton Roads, VA |1529101889530384384|1529101892596469762|replied_to|0|3|1|0|
1529101892596469762|2022-05-24T14:07:55.000Z|1080292515939565568|RepElaineLuria|Hampton Roads, VA |1529101889530384384|1529101891153575939|replied_to|0|4|2|0|
1529101891153575939|2022-05-24T14:07:54.000Z|1080292515939565568|RepElaineLuria|Hampton Roads, VA |1529101889530384384|1529101889530384384|replied_to|1|3|1|0|
1529240855835557888|2022-05-24T23:20:06.000Z|310310133|RepStephenLynch|Washington, D.C. / Boston, MA|1529240855835557888|||3|26|10|0|0
1529541939485364225|2022-05-25T19:16:30.000Z|1343597700542038017|RepNancyMace|Charleston, SC|1529541918803238914|1529541938176745474|replied_to|5|50|56|2|
1529541938176745474|2022-05-25T19:16:30.000Z|1343597700542038017|RepNancyMace|Charleston, SC|1529541918803238914|1529541936914255872|replied_to|3|37|16|0|
1529541936914255872|2022-05-25T19:16:29.000Z|1343597700542038017|RepNancyMace|Charleston, SC|1529541918803238914|1529541935710588931|replied_to|4|24|4|0|
1529541935710588931|2022-05-25T19:16:29.000Z|1343597700542038017|RepNancyMace|Charleston, SC|1529541918803238914|1529541934401855489|replied_to|3|20|5|0|
1529541934401855489|2022-05-25T19:16:29.000Z|1343597700542038017|RepNancyMace|Charleston, SC|1529541918803238914|1529541932925558790|replied_to|3|19|3|0|
1529541825677119490|2022-05-25T19:16:03.000Z|1080898026418384897|RepMalinowski||1529541825677119490|||7|18|1|0|0
1529207743390826498|2022-05-24T21:08:31.000Z|1080898026418384897|RepMalinowski||1529207743390826498|1529204916589408256|quoted|7|24|3|1|0
1529201208061214722|2022-05-24T20:42:33.000Z|1080898026418384897|RepMalinowski||1529201208061214722|1529201049705259008|retweeted|526|0|0|0|0
1529178470055567362|2022-05-24T19:12:12.000Z|1080898026418384897|RepMalinowski||1529178470055567362|1529171164773371905|retweeted|8|0|0|0|0
1529170956278808576|2022-05-24T18:42:21.000Z|1080898026418384897|RepMalinowski||1529170956278808576|1528843735840313347|retweeted|2|0|0|0|0
1529603616545423360|2022-05-25T23:21:35.000Z|1344750588026900481|RepMalliotakis||1529603616545423360|1529602431935557633|retweeted|1|0|0|0|0
1529218399267880961|2022-05-24T21:50:52.000Z|1344750588026900481|RepMalliotakis||1529218399267880961|||21|105|195|32|0
1529199270435467264|2022-05-24T20:34:51.000Z|1344750588026900481|RepMalliotakis||1529199265599324162|1529199268510191616|replied_to|0|10|8|0|
1529199268510191616|2022-05-24T20:34:51.000Z|1344750588026900481|RepMalliotakis||1529199265599324162|1529199265599324162|replied_to|1|11|9|0|
1529199265599324162|2022-05-24T20:34:50.000Z|1344750588026900481|RepMalliotakis||1529199265599324162|||2|14|9|0|0
1529601959296126976|2022-05-25T23:15:00.000Z|258900199|RepMaloney|New York City|1529601959296126976|||6|15|2|0|0
1529594409292951552|2022-05-25T22:45:00.000Z|258900199|RepMaloney|New York City|1529594409292951552|||7|12|2|0|0
1529583091500470273|2022-05-25T22:00:01.000Z|258900199|RepMaloney|New York City|1529583091500470273|||3|4|0|0|0
1529576038069547008|2022-05-25T21:32:00.000Z|258900199|RepMaloney|New York City|1529576038069547008|||2|5|1|1|0
1529567992530477056|2022-05-25T21:00:02.000Z|258900199|RepMaloney|New York City|1529567992530477056|||1|3|1|0|0
1529553645423013890|2022-05-25T20:03:01.000Z|1072467470|RepSeanMaloney|Cold Spring, NY|1529553645423013890|||26|134|7|1|0
1529214291211165698|2022-05-24T21:34:33.000Z|1072467470|RepSeanMaloney|Cold Spring, NY|1529214291211165698|1529204916589408256|quoted|29|125|15|0|0
1529212199813652484|2022-05-24T21:26:14.000Z|1337115670161608712|RepKManning||1529212199813652484|||7|26|3|4|0
1529210953384042496|2022-05-24T21:21:17.000Z|1337115670161608712|RepKManning||1529210951370543104|1529210951370543104|replied_to|0|3|1|0|
1529210951370543104|2022-05-24T21:21:16.000Z|1337115670161608712|RepKManning||1529210951370543104|||1|4|1|0|0
1529192105431781378|2022-05-24T20:06:23.000Z|1337115670161608712|RepKManning||1529192105431781378|||1|0|0|0|0
1529147849967009792|2022-05-24T17:10:32.000Z|1337115670161608712|RepKManning||1529147849967009792|||3|9|2|0|0
1529601121911808002|2022-05-25T23:11:40.000Z|975200486|RepThomasMassie|Swamp|1529601121911808002|||901|3740|323|105|0
1529565802864726016|2022-05-25T20:51:20.000Z|975200486|RepThomasMassie|Swamp|1529565802864726016|||378|2072|88|21|0
1529548045569892352|2022-05-25T19:40:46.000Z|975200486|RepThomasMassie|Swamp|1529548045569892352|||318|1818|83|18|0
1529527810666250241|2022-05-25T18:20:21.000Z|975200486|RepThomasMassie|Swamp|1529527810666250241|||3647|22844|1621|303|0
1529488783879688199|2022-05-25T15:45:17.000Z|975200486|RepThomasMassie|Swamp|1529488783879688199|||242|1516|67|21|0
1529600448646238211|2022-05-25T23:09:00.000Z|814103950404239360|RepBrianMast||1529600448646238211|||6|15|14|3|0
1529566152543854594|2022-05-25T20:52:43.000Z|814103950404239360|RepBrianMast||1529566152543854594|||12|31|12|0|0
1529551799912366080|2022-05-25T19:55:41.000Z|814103950404239360|RepBrianMast||1529551799912366080|||2|17|8|0|0
1529204635898191873|2022-05-24T20:56:11.000Z|814103950404239360|RepBrianMast||1529204635898191873|||31|105|75|9|0
1529160478202667014|2022-05-24T18:00:43.000Z|814103950404239360|RepBrianMast||1529160478202667014|||14|39|20|4|0
1529303736572600321|2022-05-25T03:29:58.000Z|38254095|DorisMatsui|Sacramento, CA|1529303736572600321|||10|23|4|1|0
1529159194435371011|2022-05-24T17:55:37.000Z|38254095|DorisMatsui|Sacramento, CA|1529159194435371011|||1|5|0|0|0
1529136928905371651|2022-05-24T16:27:08.000Z|38254095|DorisMatsui|Sacramento, CA|1529136928905371651|1529128382453014530|retweeted|4|0|0|0|0
1529223308088066049|2022-05-24T22:10:22.000Z|1082380458976051202|RepLucyMcBath||1529223302756982784|1529223306561441800|replied_to|32|131|11|0|
1529223306561441800|2022-05-24T22:10:22.000Z|1082380458976051202|RepLucyMcBath||1529223302756982784|1529223304740864000|replied_to|141|665|55|7|
1529223304740864000|2022-05-24T22:10:22.000Z|1082380458976051202|RepLucyMcBath||1529223302756982784|1529223302756982784|replied_to|10|54|2|0|
1529223302756982784|2022-05-24T22:10:21.000Z|1082380458976051202|RepLucyMcBath||1529223302756982784|||117|415|18|3|0
1529192575428853760|2022-05-24T20:08:15.000Z|19739126|GOPLeader|Bakersfield, CA|1529192575428853760|||49|145|547|27|0
1529189402165268480|2022-05-24T19:55:39.000Z|19739126|GOPLeader|Bakersfield, CA|1529189402165268480|||24|145|228|11|0
1529186289060155392|2022-05-24T19:43:16.000Z|19739126|GOPLeader|Bakersfield, CA|1529186289060155392|||158|439|550|34|0
1529185655082717184|2022-05-24T19:40:45.000Z|19739126|GOPLeader|Bakersfield, CA|1529185655082717184|||75|278|206|12|0
1529181365073088513|2022-05-24T19:23:42.000Z|19739126|GOPLeader|Bakersfield, CA|1529181365073088513|||201|735|565|39|0
1529510573263790080|2022-05-25T17:11:52.000Z|26424123|RepMcCaul|Texas' 10th District|1529510573263790080|1529264772650348544|retweeted|99|0|0|0|0
1529454215642349569|2022-05-25T13:27:55.000Z|26424123|RepMcCaul|Texas' 10th District|1529454214203711491|1529454214203711491|replied_to|0|8|17|1|
1529454214203711491|2022-05-25T13:27:55.000Z|26424123|RepMcCaul|Texas' 10th District|1529454214203711491|||3|26|44|0|0
